Lamp_ID,Zone,Lamp_Type,Lamp_Status,Operating_Hours,Energy_Consumption,Date_Time,Voltage,Current,Previous_Faults,Lamp_Age,Fault_Status
SL-1436,North Residential,Solar-Hybrid LED,Active,6115.8,15.8,2026-09-21 06:24:11,227.4,0.36,2,17,0
SL-1437,Tech Park Sector 5,LED (Smart),Active,1895.9,28.39,2026-07-16 21:24:11,228.7,0.26,0,25,0
SL-1438,Harbor Waterfront,HPS (High Pressure Sodium),Active,6458.5,79.96,2026-09-08 10:24:11,220.0,1.12,0,39,0
SL-1439,Suburban Ring,Metal Halide,Active,8402.7,29.51,2026-09-01 05:24:11,223.2,0.45,0,55,0
SL-1440,Industrial Corridor,LED (Smart),Active,7578.7,24.08,2026-08-26 19:24:11,225.4,0.39,0,34,0
SL-1441,Downtown Commercial,HPS (High Pressure Sodium),Maintenance Required,15311.7,92.88,2026-08-23 14:24:11,225.0,1.11,0,57,1
SL-1442,Suburban Ring,HPS (High Pressure Sodium),Active,7582.8,97.18,2026-09-01 20:24:11,225.3,1.18,3,53,0
SL-1443,Industrial Corridor,LED (Smart),Active,5163.0,34.5,2026-08-15 03:24:11,226.8,0.36,0,22,0
SL-1444,North Residential,LED (Smart),Active,2314.9,26.7,2026-09-12 18:24:11,223.0,0.38,2,10,1
SL-1445,Harbor Waterfront,Metal Halide,Maintenance Required,7426.2,37.86,2026-07-06 13:24:11,226.8,0.41,1,36,1
SL-1446,Tech Park Sector 5,HPS (High Pressure Sodium),Active,8064.7,82.67,2026-08-28 20:24:11,227.4,1.13,0,52,0
SL-1447,Tech Park Sector 5,LED (Smart),Active,2682.0,29.0,2026-07-04 12:24:11,229.8,0.43,0,31,0
SL-1448,North Residential,LED (Smart),Active,5591.7,29.18,2026-07-18 13:24:11,217.1,0.44,0,17,0
SL-1449,Industrial Corridor,LED (Smart),Active,5260.9,33.86,2026-07-10 11:24:11,219.3,0.39,0,28,0
SL-1450,Industrial Corridor,Metal Halide,Active,2289.6,35.98,2026-09-10 11:24:11,225.4,0.45,1,56,0
SL-1451,Suburban Ring,LED (Smart),Active,7547.4,28.38,2026-09-05 21:24:11,228.0,0.39,1,32,0
SL-1452,Suburban Ring,LED (Smart),Maintenance Required,5154.9,38.42,2026-07-19 02:24:11,221.5,0.4,0,26,1
SL-1453,Industrial Corridor,HPS (High Pressure Sodium),Inactive,9533.6,136.35,2026-08-14 12:24:11,227.4,1.11,0,69,0
SL-1454,Downtown Commercial,LED (Smart),Active,3366.6,34.83,2026-08-30 11:24:11,225.8,0.47,0,34,0
SL-1455,Tech Park Sector 5,Metal Halide,Maintenance Required,5603.0,19.53,2026-09-02 17:24:11,218.3,0.54,0,30,1
SL-1456,Industrial Corridor,LED (Smart),Active,7054.6,42.5,2026-09-13 12:24:11,221.5,0.33,1,22,0
SL-1457,Downtown Commercial,LED (Smart),Active,3236.2,32.7,2026-08-16 18:24:11,227.6,0.55,0,16,0
SL-1458,Downtown Commercial,Metal Halide,Active,11193.0,50.23,2026-08-18 21:24:11,220.1,0.57,2,65,0
SL-1459,North Residential,LED (Smart),Active,1695.1,29.41,2026-07-16 05:24:11,228.1,0.37,1,4,0
SL-1460,North Residential,LED (Smart),Active,9165.7,35.05,2026-09-03 12:24:11,221.2,0.4,1,10,1
SL-1461,North Residential,LED (Smart),Active,6869.3,32.9,2026-09-04 14:24:11,224.3,0.4,0,7,0
SL-1462,Suburban Ring,HPS (High Pressure Sodium),Inactive,10689.0,56.22,2026-08-13 17:24:11,175.0,1.5,1,70,1
SL-1463,Industrial Corridor,HPS (High Pressure Sodium),Active,10587.7,108.71,2026-09-17 23:24:11,223.6,1.2,1,59,0
SL-1464,Suburban Ring,LED (Smart),Active,3789.6,31.41,2026-07-28 01:24:11,218.1,0.46,0,21,0
SL-1465,Harbor Waterfront,LED (Smart),Active,5374.3,37.36,2026-08-24 04:24:11,222.0,0.45,0,4,0
SL-1466,Harbor Waterfront,LED (Smart),Active,7660.1,28.07,2026-06-26 20:24:11,221.9,0.42,0,20,0
SL-1467,Suburban Ring,Metal Halide,Active,11021.8,29.27,2026-08-11 05:24:11,222.5,0.6,0,45,0
SL-1468,Downtown Commercial,LED (Smart),Active,3208.3,21.28,2026-09-22 02:24:11,219.0,0.34,0,14,0
SL-1469,Harbor Waterfront,LED (Smart),Active,2260.1,18.46,2026-07-06 13:24:11,228.6,0.4,1,32,0
SL-1470,Tech Park Sector 5,LED (Smart),,3963.4,21.56,2026-08-27 20:24:11,222.6,0.33,1,37,1
SL-1471,Harbor Waterfront,LED (Smart),Active,3773.4,32.67,2026-07-12 07:24:11,219.7,0.37,0,17,0
SL-1472,Downtown Commercial,LED (Smart),Active,468.8,41.17,2026-09-18 04:24:11,226.6,0.43,0,33,0
SL-1473,North Residential,Solar-Hybrid LED,Active,3544.3,14.54,2026-08-09 23:24:11,220.7,0.27,0,15,0
SL-1474,Industrial Corridor,HPS (High Pressure Sodium),Active,9991.4,122.53,2026-07-13 11:24:11,218.7,1.14,0,27,0
SL-1475,North Residential,Metal Halide,Active,7502.9,39.09,2026-08-25 00:24:11,229.8,0.48,0,33,0
SL-1476,Industrial Corridor,Metal Halide,Active,11386.4,44.04,2026-08-21 23:24:11,225.4,0.36,1,37,0
SL-1477,Downtown Commercial,Metal Halide,Active,8821.6,52.49,2026-08-25 07:24:11,,0.5,0,56,0
SL-1478,Downtown Commercial,HPS (High Pressure Sodium),Maintenance Required,6117.9,120.8,2026-08-24 02:24:11,219.9,1.13,0,31,1
SL-1479,North Residential,LED (Smart),Active,2934.6,31.16,2026-09-08 07:24:11,227.3,0.31,0,13,0
SL-1480,Downtown Commercial,HPS (High Pressure Sodium),Active,12296.6,102.74,2026-08-13 20:24:11,256.5,1.1,0,46,0
SL-1481,Downtown Commercial,HPS (High Pressure Sodium),Active,6860.9,133.67,2026-09-06 23:24:11,223.4,1.25,0,27,0
SL-1482,Suburban Ring,LED (Smart),Active,2013.8,25.34,2026-07-13 10:24:11,252.8,0.43,0,38,0
SL-1483,Industrial Corridor,LED (Smart),Active,1668.7,39.36,2026-09-14 19:24:11,229.9,0.4,1,28,0
SL-1484,Downtown Commercial,LED (Smart),Active,5959.6,36.22,2026-09-19 07:24:11,222.4,0.44,0,31,0
SL-1485,Tech Park Sector 5,HPS (High Pressure Sodium),Active,2652.1,68.26,2026-07-03 16:24:11,232.3,1.12,0,38,0
SL-1486,North Residential,Metal Halide,Active,9132.3,33.46,2026-08-06 02:24:11,216.1,0.49,2,63,0
SL-1487,Downtown Commercial,HPS (High Pressure Sodium),Active,8214.2,104.22,2026-07-10 09:24:11,229.7,1.12,3,46,0
SL-1488,Suburban Ring,LED (Smart),Maintenance Required,7145.0,41.09,2026-06-26 14:24:11,192.4,0.45,1,29,1
SL-1489,North Residential,Solar-Hybrid LED,Maintenance Required,6316.8,14.68,2026-07-08 17:24:11,255.2,0.27,0,38,1
SL-1490,Tech Park Sector 5,LED (Smart),Active,250.0,25.42,2026-08-21 11:24:11,224.9,0.35,0,31,0
SL-1491,Suburban Ring,HPS (High Pressure Sodium),Active,8133.6,60.8,2026-09-05 14:24:11,222.8,1.19,0,41,0
SL-1492,Industrial Corridor,HPS (High Pressure Sodium),Active,10248.8,96.47,2026-07-31 06:24:11,223.0,1.18,2,58,0
SL-1493,Suburban Ring,LED (Smart),Maintenance Required,4348.6,21.09,2026-07-17 03:24:11,217.3,0.37,0,22,1
SL-1494,Harbor Waterfront,LED (Smart),Active,5313.7,25.26,2026-09-22 09:24:11,225.6,0.36,1,8,0
SL-1495,North Residential,HPS (High Pressure Sodium),Active,8439.8,88.43,2026-07-08 02:24:11,250.7,1.1,1,56,0
SL-1496,Downtown Commercial,LED (Smart),Active,4248.1,33.35,2026-07-30 11:24:11,227.0,0.41,0,18,0
SL-1497,Industrial Corridor,LED (Smart),Inactive,4158.0,22.48,2026-08-31 15:24:11,230.6,0.27,0,9,0
SL-1498,Tech Park Sector 5,LED (Smart),Active,8201.3,17.52,2026-08-10 11:24:11,225.1,0.27,0,16,0
SL-1499,Downtown Commercial,LED (Smart),Active,6769.9,36.7,2026-09-05 11:24:11,233.0,0.37,1,28,0
SL-1500,Downtown Commercial,LED (Smart),Active,6421.7,32.97,2026-09-20 11:24:11,231.8,0.32,0,7,0
SL-1501,Tech Park Sector 5,LED (Smart),Active,6055.7,25.74,2026-08-16 01:24:11,221.2,0.36,0,18,0
SL-1502,Downtown Commercial,LED (Smart),Active,4863.9,39.92,2026-07-20 09:24:11,234.0,0.32,0,25,0
SL-1503,North Residential,HPS (High Pressure Sodium),Active,9330.7,62.94,2026-07-09 13:24:11,230.4,1.17,1,66,0
SL-1504,North Residential,LED (Smart),Active,5123.0,23.75,2026-09-06 12:24:11,224.4,0.49,0,33,0
SL-1505,North Residential,HPS (High Pressure Sodium),,5088.9,86.63,2026-08-11 20:24:11,226.3,1.19,0,54,0
SL-1506,North Residential,LED (Smart),Active,4044.0,23.49,2026-08-15 05:24:11,216.2,0.26,0,39,0
SL-1507,Downtown Commercial,LED (Smart),Active,3167.7,30.03,2026-08-29 21:24:11,232.1,0.36,0,18,0
SL-1508,Downtown Commercial,LED (Smart),Active,7010.5,29.16,2026-06-28 04:24:11,221.6,0.4,1,4,0
SL-1509,North Residential,HPS (High Pressure Sodium),Inactive,7879.5,80.5,2026-08-01 11:24:11,227.3,1.21,2,44,0
SL-1510,Suburban Ring,LED (Smart),Active,4788.8,20.71,2026-08-18 06:24:11,218.7,0.45,0,25,0
SL-1511,Harbor Waterfront,LED (Smart),Active,4899.0,28.7,2026-09-08 14:24:11,223.6,0.31,0,19,0
SL-1512,Suburban Ring,Metal Halide,Maintenance Required,10028.2,40.02,2026-08-19 08:24:11,226.9,0.47,3,26,1
SL-1513,Downtown Commercial,HPS (High Pressure Sodium),Active,9907.7,120.87,2026-07-26 19:24:11,220.2,1.05,1,27,1
SL-1514,Harbor Waterfront,LED (Smart),Active,5525.9,34.66,2026-07-17 20:24:11,221.2,0.46,0,29,0
SL-1515,Downtown Commercial,LED (Smart),Active,7031.9,28.08,2026-07-02 12:24:11,225.0,0.28,0,25,0
SL-1516,Downtown Commercial,Metal Halide,Active,7879.2,36.49,2026-09-12 16:24:11,225.8,0.57,3,61,0
SL-1517,Industrial Corridor,HPS (High Pressure Sodium),Active,5882.7,120.96,2026-08-19 17:24:11,230.7,1.12,0,49,0
SL-1518,Tech Park Sector 5,LED (Smart),Maintenance Required,5260.1,25.88,2026-07-02 20:24:11,226.1,0.32,0,7,1
SL-1519,Tech Park Sector 5,LED (Smart),Active,5501.8,21.76,2026-07-18 16:24:11,230.3,0.45,0,21,0
SL-1520,Suburban Ring,Metal Halide,Active,8136.3,31.03,2026-09-20 17:24:11,220.0,0.44,0,62,0
SL-1521,Tech Park Sector 5,LED (Smart),Active,6779.1,24.39,2026-08-13 11:24:11,224.2,0.5,0,30,0
SL-1522,Industrial Corridor,HPS (High Pressure Sodium),Active,11909.8,105.02,2026-09-18 04:24:11,229.3,1.08,3,57,0
SL-1523,North Residential,HPS (High Pressure Sodium),Active,12766.3,86.82,2026-08-03 18:24:11,226.3,1.12,2,45,1
SL-1524,Tech Park Sector 5,LED (Smart),Active,5685.6,20.84,2026-08-06 05:24:11,230.3,0.44,0,24,0
SL-1525,Tech Park Sector 5,Solar-Hybrid LED,Active,5278.7,15.42,2026-07-23 18:24:11,224.4,0.24,0,16,0
SL-1526,Industrial Corridor,HPS (High Pressure Sodium),Inactive,8171.0,110.85,2026-07-29 12:24:11,225.8,1.25,0,54,0
SL-1527,Harbor Waterfront,HPS (High Pressure Sodium),Active,11951.8,91.53,2026-08-23 01:24:11,184.1,1.54,1,37,1
SL-1528,Suburban Ring,LED (Smart),Active,5472.3,31.76,2026-08-01 03:24:11,220.7,0.39,0,29,0
SL-1529,Downtown Commercial,Solar-Hybrid LED,Inactive,3652.6,19.29,2026-07-18 03:24:11,187.0,0.43,1,12,0
SL-1530,North Residential,LED (Smart),Active,5505.9,26.86,2026-08-05 01:24:11,230.9,0.38,1,5,0
SL-1531,Suburban Ring,LED (Smart),Active,5060.8,28.11,2026-07-16 10:24:11,221.5,0.4,1,18,0
SL-1532,Harbor Waterfront,LED (Smart),Active,6601.8,31.66,2026-09-01 19:24:11,181.5,0.5,0,8,1
SL-1533,North Residential,Metal Halide,Inactive,6045.8,36.62,2026-08-14 20:24:11,218.4,0.61,0,36,1
SL-1534,Downtown Commercial,LED (Smart),Active,6104.3,37.83,2026-07-24 16:24:11,246.8,0.21,0,36,0
SL-1535,Tech Park Sector 5,LED (Smart),Active,4899.5,22.69,2026-08-31 03:24:11,227.7,0.3,0,35,0
SL-1536,Downtown Commercial,LED (Smart),Active,2423.1,41.63,2026-06-26 11:24:11,225.9,0.34,0,25,0
SL-1537,Harbor Waterfront,LED (Smart),Active,2499.9,29.05,2026-08-18 00:24:11,228.4,0.32,1,10,0
SL-1538,Downtown Commercial,HPS (High Pressure Sodium),Active,10342.4,101.73,2026-08-26 22:24:11,226.3,1.2,1,29,0
SL-1539,Tech Park Sector 5,Metal Halide,Active,6594.8,38.22,2026-09-09 09:24:11,176.0,0.9,1,52,0
SL-1540,Suburban Ring,LED (Smart),Active,4322.0,27.56,2026-07-09 08:24:11,231.2,0.49,0,30,0
SL-1541,Harbor Waterfront,LED (Smart),Active,6536.3,15.46,2026-08-30 02:24:11,224.2,0.37,0,32,1
SL-1542,North Residential,HPS (High Pressure Sodium),Active,14948.9,65.11,2026-08-29 12:24:11,223.1,1.08,0,46,1
SL-1543,Tech Park Sector 5,LED (Smart),Active,3319.0,25.09,2026-07-17 03:24:11,236.9,0.36,0,18,0
SL-1544,Downtown Commercial,LED (Smart),Maintenance Required,2591.0,43.19,2026-09-02 22:24:11,257.0,0.5,0,33,1
SL-1545,North Residential,LED (Smart),Active,5959.3,28.78,2026-09-05 08:24:11,246.3,0.31,0,7,1
SL-1546,Harbor Waterfront,HPS (High Pressure Sodium),Active,6899.5,78.44,2026-08-16 19:24:11,228.1,1.24,1,58,1
SL-1547,North Residential,LED (Smart),Active,6577.9,22.74,2026-07-05 04:24:11,229.6,0.33,0,37,0
SL-1548,North Residential,Metal Halide,Active,10181.4,32.94,2026-09-03 13:24:11,222.1,0.57,0,68,0
SL-1549,North Residential,LED (Smart),Active,6311.7,26.26,2026-09-01 22:24:11,230.4,0.39,0,13,0
SL-1550,North Residential,LED (Smart),Active,4296.1,25.82,2026-08-24 16:24:11,222.8,0.49,1,24,0
SL-1551,Harbor Waterfront,LED (Smart),Active,4502.9,25.94,2026-08-10 08:24:11,228.9,0.37,0,9,0
SL-1552,Industrial Corridor,LED (Smart),Active,3602.3,33.72,2026-08-04 09:24:11,221.6,0.35,0,20,0
SL-1553,Suburban Ring,LED (Smart),Active,5524.3,15.35,2026-09-11 15:24:11,231.6,0.45,0,12,0
SL-1554,North Residential,HPS (High Pressure Sodium),Active,11766.4,112.37,2026-09-21 23:24:11,225.3,1.06,0,49,0
SL-1555,Downtown Commercial,LED (Smart),Active,4572.3,32.58,2026-08-31 06:24:11,226.3,0.38,0,5,0
SL-1556,Harbor Waterfront,HPS (High Pressure Sodium),Active,11700.2,76.6,2026-07-02 23:24:11,218.5,1.18,0,71,0
SL-1557,Downtown Commercial,LED (Smart),Active,4949.3,41.29,2026-08-25 04:24:11,224.0,0.35,0,12,0
SL-1558,North Residential,Metal Halide,Active,10069.4,38.61,2026-07-29 17:24:11,217.6,0.45,2,70,0
SL-1559,Industrial Corridor,LED (Smart),Inactive,3960.2,44.66,2026-07-19 19:24:11,188.0,0.61,0,33,0
SL-1560,Downtown Commercial,LED (Smart),Maintenance Required,2640.5,25.91,2026-08-23 21:24:11,177.9,0.53,0,27,1
SL-1561,Harbor Waterfront,HPS (High Pressure Sodium),Maintenance Required,10408.2,78.74,2026-09-22 01:24:11,251.7,1.09,1,55,1
SL-1562,Harbor Waterfront,Solar-Hybrid LED,Active,4635.1,8.0,2026-07-06 08:24:11,225.6,0.11,0,19,0
SL-1563,Downtown Commercial,LED (Smart),Active,2996.9,32.24,2026-08-15 02:24:11,222.9,0.47,0,38,0
SL-1564,Industrial Corridor,LED (Smart),Active,1281.6,34.58,2026-08-17 02:24:11,250.6,0.36,0,8,0
SL-1565,Harbor Waterfront,Solar-Hybrid LED,Maintenance Required,5986.8,13.35,2026-08-18 23:24:11,229.8,0.3,0,33,1
SL-1566,Downtown Commercial,HPS (High Pressure Sodium),Active,12876.9,81.92,2026-09-04 15:24:11,224.6,1.15,0,43,0
SL-1567,Downtown Commercial,LED (Smart),Active,7860.8,38.55,2026-09-16 21:24:11,227.4,0.42,0,12,0
SL-1568,Downtown Commercial,HPS (High Pressure Sodium),Active,7060.1,72.71,2026-06-28 23:24:11,228.0,1.16,0,35,0
SL-1569,Harbor Waterfront,HPS (High Pressure Sodium),Active,10688.2,79.08,2026-07-31 08:24:11,221.8,1.18,1,41,0
SL-1570,Suburban Ring,Metal Halide,Active,6927.7,29.85,2026-07-11 05:24:11,224.1,0.47,1,62,1
SL-1571,Downtown Commercial,LED (Smart),Active,8201.3,31.78,2026-08-06 07:24:11,224.8,0.44,1,36,0
SL-1572,Downtown Commercial,LED (Smart),Active,4281.8,45.04,2026-07-31 20:24:11,226.1,0.39,0,32,0
SL-1573,Industrial Corridor,LED (Smart),Active,7080.3,28.95,2026-07-12 00:24:11,220.3,0.31,0,18,0
SL-1574,Harbor Waterfront,LED (Smart),Active,6992.7,18.61,2026-07-18 03:24:11,229.6,0.44,0,31,0
SL-1575,Industrial Corridor,LED (Smart),Active,5881.7,36.21,2026-08-09 14:24:11,214.3,0.4,0,9,0
SL-1576,Downtown Commercial,Metal Halide,Active,8022.5,40.65,2026-08-13 16:24:11,227.0,0.45,1,66,0
SL-1577,Tech Park Sector 5,HPS (High Pressure Sodium),Active,9263.7,92.26,2026-08-09 01:24:11,220.6,1.18,0,38,0
SL-1578,Harbor Waterfront,HPS (High Pressure Sodium),Active,12901.0,70.18,2026-09-19 12:24:11,228.6,1.19,3,47,0
SL-1579,Industrial Corridor,HPS (High Pressure Sodium),Active,7504.5,104.36,2026-09-22 09:24:11,226.9,1.17,0,53,0
SL-1580,Suburban Ring,LED (Smart),Inactive,4451.7,23.28,2026-08-23 19:24:11,177.6,0.46,0,16,0
SL-1581,Harbor Waterfront,LED (Smart),Active,4829.0,19.15,2026-08-17 03:24:11,225.6,0.34,0,37,0
SL-1582,Tech Park Sector 5,HPS (High Pressure Sodium),Active,9947.8,37.19,2026-09-09 06:24:11,222.7,1.1,0,65,0
SL-1583,Tech Park Sector 5,LED (Smart),Active,7432.1,29.94,2026-08-19 21:24:11,223.7,0.4,0,11,0
SL-1584,Suburban Ring,HPS (High Pressure Sodium),Inactive,8494.8,96.49,2026-07-16 23:24:11,217.3,1.18,0,28,1
SL-1585,Suburban Ring,LED (Smart),Active,1249.1,23.54,2026-09-05 08:24:11,228.9,0.49,0,24,0
SL-1586,Industrial Corridor,LED (Smart),Active,5967.8,29.19,2026-08-31 20:24:11,220.5,0.32,0,31,1
SL-1587,Harbor Waterfront,Metal Halide,Active,4646.1,48.0,2026-09-14 14:24:11,214.3,0.51,3,54,0
SL-1588,Suburban Ring,LED (Smart),Active,7495.1,24.83,2026-09-21 09:24:11,232.4,0.38,0,20,0
SL-1589,Tech Park Sector 5,Metal Halide,Active,7473.2,31.03,2026-07-20 02:24:11,216.9,0.5,1,70,0
SL-1590,Suburban Ring,HPS (High Pressure Sodium),Active,10195.9,58.41,2026-07-26 17:24:11,222.9,1.05,2,57,0
SL-1591,Harbor Waterfront,Metal Halide,Maintenance Required,12028.8,43.06,2026-09-05 04:24:11,225.1,0.37,1,33,1
SL-1592,Downtown Commercial,LED (Smart),Active,1629.8,34.68,2026-08-28 14:24:11,229.3,0.41,0,17,0
SL-1593,Suburban Ring,Solar-Hybrid LED,Active,7979.2,13.98,2026-08-28 14:24:11,227.3,0.15,0,17,0
SL-1594,Industrial Corridor,LED (Smart),Active,4015.6,40.87,2026-07-16 09:24:11,223.8,0.33,2,23,0
SL-1595,Industrial Corridor,LED (Smart),Active,9194.2,50.94,2026-07-04 09:24:11,227.0,0.32,2,36,0
SL-1596,Tech Park Sector 5,HPS (High Pressure Sodium),Active,7612.8,70.34,2026-07-12 19:24:11,233.2,1.18,0,53,1
SL-1597,North Residential,Solar-Hybrid LED,Active,6770.6,15.03,2026-08-12 07:24:11,221.4,0.26,0,39,0
SL-1598,Harbor Waterfront,HPS (High Pressure Sodium),Active,6640.8,79.21,2026-07-29 10:24:11,221.7,1.16,1,43,1
SL-1599,Tech Park Sector 5,LED (Smart),Active,5215.3,22.04,2026-08-26 09:24:11,221.2,0.41,0,39,0
SL-1600,Suburban Ring,LED (Smart),Inactive,4787.8,23.67,2026-08-17 09:24:11,180.0,0.45,0,25,1
SL-1601,North Residential,Metal Halide,Active,9206.9,31.91,2026-07-17 08:24:11,220.9,0.4,1,67,0
SL-1602,Downtown Commercial,LED (Smart),Active,3906.7,28.2,2026-09-14 23:24:11,232.7,0.38,0,19,0
SL-1603,Harbor Waterfront,LED (Smart),Active,1747.3,36.22,2026-07-14 08:24:11,229.6,0.29,0,8,0
SL-1604,Industrial Corridor,LED (Smart),Active,6617.9,29.8,2026-09-08 11:24:11,219.0,0.3,0,27,0
SL-1605,Industrial Corridor,HPS (High Pressure Sodium),Active,14015.2,69.54,2026-08-05 05:24:11,227.4,1.14,2,53,0
SL-1606,Downtown Commercial,HPS (High Pressure Sodium),Active,6834.9,101.55,2026-08-09 09:24:11,185.9,1.61,0,36,0
SL-1607,Harbor Waterfront,LED (Smart),Active,2432.2,26.6,2026-07-07 01:24:11,230.9,0.34,1,31,1
SL-1608,Harbor Waterfront,HPS (High Pressure Sodium),Active,14727.7,76.23,2026-08-18 23:24:11,219.5,1.08,0,61,1
SL-1609,North Residential,HPS (High Pressure Sodium),Inactive,4466.0,81.56,2026-08-11 01:24:11,226.4,1.14,0,46,0
SL-1610,Tech Park Sector 5,Metal Halide,Active,13109.2,28.6,2026-07-12 23:24:11,190.8,0.78,2,37,0
SL-1611,Downtown Commercial,HPS (High Pressure Sodium),Active,9581.6,97.11,2026-06-29 17:24:11,,1.25,1,46,0
SL-1612,Downtown Commercial,Metal Halide,Active,12786.3,51.45,2026-08-08 10:24:11,221.9,0.46,4,63,0
SL-1613,North Residential,LED (Smart),Active,3896.7,22.19,2026-08-12 21:24:11,219.3,0.44,0,26,0
SL-1614,Industrial Corridor,LED (Smart),Active,5990.1,44.15,2026-08-31 02:24:11,227.7,0.25,0,28,0
SL-1615,North Residential,HPS (High Pressure Sodium),Active,8985.6,92.78,2026-07-06 01:24:11,228.5,1.28,0,30,0
SL-1616,Industrial Corridor,LED (Smart),Active,3725.7,27.03,2026-07-10 19:24:11,220.0,0.38,0,32,0
SL-1617,Tech Park Sector 5,LED (Smart),Active,6357.5,21.52,2026-07-16 21:24:11,234.2,0.41,0,23,0
SL-1618,Industrial Corridor,LED (Smart),Active,6773.8,23.22,2026-07-20 09:24:11,215.9,,0,30,0
SL-1619,Industrial Corridor,HPS (High Pressure Sodium),Active,9619.7,72.01,2026-07-19 13:24:11,223.7,1.14,0,35,0
SL-1620,Downtown Commercial,Metal Halide,Active,10980.8,38.61,2026-08-02 02:24:11,225.4,0.46,3,63,0
SL-1621,Industrial Corridor,LED (Smart),Active,5749.1,39.18,2026-08-27 11:24:11,223.0,0.32,1,16,0
SL-1622,Harbor Waterfront,HPS (High Pressure Sodium),Maintenance Required,8536.3,69.39,2026-09-09 09:24:11,215.7,1.13,0,36,1
SL-1623,Tech Park Sector 5,HPS (High Pressure Sodium),Maintenance Required,14472.1,86.73,2026-08-01 21:24:11,225.4,1.16,1,48,1
SL-1624,Suburban Ring,Metal Halide,Active,11324.4,21.99,2026-08-28 03:24:11,220.8,0.63,3,29,0
SL-1625,North Residential,LED (Smart),Active,7141.5,27.47,2026-08-18 07:24:11,227.0,,0,33,0
SL-1626,Tech Park Sector 5,HPS (High Pressure Sodium),Active,10203.1,99.4,2026-08-22 21:24:11,231.7,1.13,2,33,0
SL-1627,North Residential,LED (Smart),Active,4953.5,30.38,2026-08-05 02:24:11,230.0,0.3,1,5,0
SL-1628,North Residential,Solar-Hybrid LED,Active,4448.0,14.7,2026-09-03 12:24:11,227.3,0.11,0,21,0
SL-1629,Harbor Waterfront,HPS (High Pressure Sodium),Maintenance Required,7940.0,102.33,2026-07-24 20:24:11,226.3,1.15,0,43,1
SL-1630,Tech Park Sector 5,HPS (High Pressure Sodium),Active,10591.8,70.75,2026-09-06 02:24:11,226.8,1.16,0,36,0
SL-1631,Downtown Commercial,HPS (High Pressure Sodium),Active,6475.5,90.39,2026-08-03 09:24:11,224.3,1.2,2,45,1
SL-1632,Industrial Corridor,HPS (High Pressure Sodium),Active,11762.4,83.04,2026-07-22 10:24:11,224.0,1.15,1,59,0
SL-1633,Downtown Commercial,LED (Smart),Active,4205.7,40.44,2026-08-23 01:24:11,253.2,0.38,0,24,0
SL-1634,Tech Park Sector 5,Metal Halide,Active,5189.8,26.99,2026-09-19 02:24:11,222.0,0.47,2,52,0
SL-1635,Downtown Commercial,Metal Halide,Inactive,6874.5,45.51,2026-07-10 10:24:11,220.6,0.38,0,42,0
SL-1636,Suburban Ring,HPS (High Pressure Sodium),Maintenance Required,9804.4,71.73,2026-07-07 01:24:11,256.3,1.29,2,60,1
SL-1637,Tech Park Sector 5,LED (Smart),Active,2825.8,16.36,2026-08-24 13:24:11,224.8,,1,6,0
SL-1638,North Residential,LED (Smart),Active,3179.2,25.47,2026-08-22 00:24:11,231.4,0.45,0,35,0
SL-1639,Industrial Corridor,LED (Smart),Maintenance Required,6024.6,25.48,2026-08-19 16:24:11,219.8,0.38,2,20,1
SL-1640,Suburban Ring,LED (Smart),Active,6044.8,31.06,2026-06-25 08:24:11,226.6,0.29,0,7,0
SL-1641,Harbor Waterfront,LED (Smart),Active,1777.3,32.2,2026-08-01 08:24:11,227.0,0.46,1,12,1
SL-1642,Industrial Corridor,HPS (High Pressure Sodium),Active,11071.5,101.79,2026-07-05 22:24:11,218.7,1.24,1,37,1
SL-1643,Downtown Commercial,Solar-Hybrid LED,Active,5200.8,24.71,2026-08-15 16:24:11,191.7,0.15,0,4,0
SL-1644,Harbor Waterfront,HPS (High Pressure Sodium),Active,10174.6,78.13,2026-09-18 17:24:11,250.1,1.14,1,27,1
SL-1645,North Residential,Metal Halide,Active,8198.4,52.59,2026-07-26 04:24:11,232.9,0.51,0,36,0
SL-1646,Suburban Ring,HPS (High Pressure Sodium),Active,12593.0,66.3,2026-09-13 03:24:11,223.9,1.21,2,71,1
SL-1647,Tech Park Sector 5,LED (Smart),Maintenance Required,3097.7,18.74,2026-07-29 19:24:11,246.2,0.31,0,37,1
SL-1648,North Residential,LED (Smart),Active,5447.7,25.07,2026-09-21 15:24:11,226.0,0.26,0,24,0
SL-1649,Tech Park Sector 5,LED (Smart),Active,6859.7,27.46,2026-06-29 03:24:11,220.8,0.28,0,26,0
SL-1650,Tech Park Sector 5,LED (Smart),Active,4478.9,14.04,2026-06-29 16:24:11,225.1,0.37,1,12,0
SL-1629,Harbor Waterfront,HPS (High Pressure Sodium),Maintenance Required,7940.0,102.33,2026-07-24 20:24:11,226.3,1.15,0,43,1
SL-1555,Downtown Commercial,LED (Smart),Active,4572.3,32.58,2026-08-31 06:24:11,226.3,0.38,0,5,0
SL-1500,Downtown Commercial,LED (Smart),Active,6421.7,32.97,2026-09-20 11:24:11,231.8,0.32,0,7,0
SL-1595,Industrial Corridor,LED (Smart),Active,9194.2,50.94,2026-07-04 09:24:11,227.0,0.32,2,36,0
